uuid,severity,country,length,speed,city,street,type,line.0.x,line.0.y,pubMillis,fecha_subida
1159005970,5,CI,554,2.9722222222222223,San Miguel,Pedro Mira,NONE,-70.65264,-33.495899,1745132535911,2025-04-20T07:05:36.439182
620652022,5,CI,59,0,Maipú,Longitudinal,NONE,-70.749383,-33.478862,1744949034464,2025-04-20T07:05:36.439182
192099962,5,CI,57,0,"Malloco, Peñaflor",Los Olmos,NONE,-70.875809,-33.616829,1744776796912,2025-04-20T07:05:36.439182
153679650,5,CI,66,0,Conchalí,Av. Independencia,NONE,-70.671848,-33.395803,1743507732474,2025-04-20T07:05:36.439182
573634876,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748132,-33.470415,1743691023339,2025-04-20T07:05:36.439182
131901136,5,CI,43,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739230513,2025-04-20T07:05:36.439182
1159810604,5,CI,69,0,Cerro Navia,Vicuña Rozas,NONE,-70.721805,-33.433864,1742885394318,2025-04-20T07:05:36.439182
573669950,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748637,-33.473295,1743691023681,2025-04-20T07:05:36.439182
1183236502,5,CI,89,0,Conchalí,Av. Fermín Vivaceta,NONE,-70.679925,-33.385238,1744027377550,2025-04-20T07:05:36.439182
775403814,5,CI,129,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623334,2025-04-20T07:05:36.439182
675902300,5,CI,12,0,Conchalí,,NONE,-70.68079,-33.383938,1743734073788,2025-04-20T07:05:36.439182
198554048,5,CI,167,0,Cerro Navia,Vicuña Rozas,NONE,-70.725365,-33.433054,1743647653312,2025-04-20T07:05:36.439182
573568570,5,CI,31,0,Maipú,Longitudinal,NONE,-70.748721,-33.473796,1743691023215,2025-04-20T07:05:36.439182
1159005954,5,CI,48,0,Maipú,Presidente Arturo Alessandri Palma,NONE,-70.773605,-33.529089,1745132535618,2025-04-20T07:05:36.439182
620629990,5,CI,99,0,Maipú,Longitudinal,NONE,-70.748952,-33.47558,1744948959362,2025-04-20T07:05:36.439182
131877572,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1744739229438,2025-04-20T07:05:36.439182
114964934,5,CI,53,0,Cerro Navia,Vicuña Rozas,NONE,-70.722512,-33.43366,1743491997900,2025-04-20T07:05:36.439182
131877570,5,CI,52,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876499,-33.616095,1744739229435,2025-04-20T07:05:36.439182
52582146,5,CI,153,0,Cerro Navia,Vicuña Rozas,NONE,-70.725365,-33.433054,1743584671194,2025-04-20T07:05:36.439182
153195776,5,CI,68,0,Conchalí,Av. Independencia,NONE,-70.672736,-33.394605,1743507581732,2025-04-20T07:05:36.439182
1205079286,5,CI,58,0,Cerro Navia,Vicuña Rozas,NONE,-70.728094,-33.432519,1744166300113,2025-04-20T07:05:36.439182
131916536,5,CI,53,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.87692,-33.617618,1744739229543,2025-04-20T07:05:36.439182
115310330,5,CI,19,0,Conchalí,Av. Independencia,NONE,-70.670756,-33.396926,1743492127523,2025-04-20T07:05:36.439182
573560586,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748545,-33.472782,1743691023676,2025-04-20T07:05:36.439182
775455248,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-20T07:05:36.439182
774944026,5,CI,101,0,Pudahuel,Puerto Madero,NONE,-70.777215,-33.44786,1744904541564,2025-04-20T07:05:36.439182
620594902,5,CI,49,0,Maipú,Av. Hugo Bravo,NONE,-70.748857,-33.474694,1744948958297,2025-04-20T07:05:36.439182
620616918,5,CI,39,0,Maipú,Longitudinal,NONE,-70.749505,-33.479202,1744949034505,2025-04-20T07:05:36.439182
131959542,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876263,-33.615202,1744739229996,2025-04-20T07:05:36.439182
675925092,5,CI,12,0,Conchalí,,NONE,-70.680889,-33.384003,1743734073965,2025-04-20T07:05:36.439182
573638942,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748215,-33.470943,1743691023334,2025-04-20T07:05:36.439182
229320600,5,CI,78,0,Cerro Navia,Vicuña Rozas,NONE,-70.721805,-33.433864,1744799214806,2025-04-20T07:05:36.439182
123850066,5,CI,78,0,Cerro Navia,Vicuña Rozas,NONE,-70.72102,-33.434109,1744589456257,2025-04-20T07:05:36.439182
1159657512,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.74555,-33.405715,1742885329271,2025-04-20T07:05:36.439182
775455246,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-20T07:05:36.439182
229285020,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876263,-33.615202,1744799214803,2025-04-20T07:05:36.439182
624494848,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.664578,-33.538877,1744954751523,2025-04-20T07:05:36.439182
87717894,5,CI,66,0,Maipú,Av. Hugo Bravo,NONE,-70.756898,-33.474138,1743596952571,2025-04-20T07:05:36.439182
573580656,5,CI,31,0,Maipú,Longitudinal,NONE,-70.748767,-33.474075,1743691023604,2025-04-20T07:05:36.439182
1640814734,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1743231466820,2025-04-20T07:05:36.439182
1158931284,5,CI,273,1.7583333333333333,San Miguel,San Ignacio de Loyola,NONE,-70.659109,-33.496409,1745132464376,2025-04-20T07:05:36.439182
131994004,5,CI,62,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.877062,-33.618167,1744739230751,2025-04-20T07:05:36.439182
214812550,5,CI,97,0,Conchalí,Av. Independencia,NONE,-70.682818,-33.381467,1742313488062,2025-04-20T07:05:36.439182
1158931288,5,CI,797,5.266666666666667,San Bernardo,Baquedano,NONE,-70.697395,-33.59428,1745132464375,2025-04-20T07:05:36.439182
573580668,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748767,-33.474075,1743691023688,2025-04-20T07:05:36.439182
1158931292,5,CI,191,1.2972222222222223,La Cisterna,Av. Manuel Fischman,NONE,-70.664108,-33.528396,1745132464488,2025-04-20T07:05:36.439182
1159078982,5,CI,200,1.2861111111111112,Quilicura,Av. Las Torres,NONE,-70.742674,-33.349154,1745132677082,2025-04-20T07:05:36.439182
1158835010,5,CI,175,0.7722222222222223,Santiago,Cóndor,NONE,-70.653779,-33.451006,1745132321730,2025-04-20T07:05:36.439182
1158848586,5,CI,161,1.1388888888888888,Pedro Aguirre Cerda,Las Siemprevivas,NONE,-70.677209,-33.508341,1745132393134,2025-04-20T07:05:36.439182
214837654,5,CI,125,0,La Cisterna,Ernesto Riquelme,NONE,-70.667899,-33.545833,1744790401310,2025-04-20T07:05:36.439182
114945408,5,CI,190,0,Conchalí,Negrete,NONE,-70.671402,-33.396267,1743491997648,2025-04-20T07:05:36.439182
1816521758,5,CI,16,0,Conchalí,El Pino,NONE,-70.681648,-33.382993,1743388357778,2025-04-20T07:05:36.439182
573568626,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748401,-33.472017,1743691023637,2025-04-20T07:05:36.439182
256456470,5,CI,153,0,Cerro Navia,Vicuña Rozas,NONE,-70.726965,-33.432738,1739932710122,2025-04-20T07:05:36.439182
620606626,5,CI,99,0,Maipú,Longitudinal,NONE,-70.748857,-33.474694,1744948958816,2025-04-20T07:05:36.439182
573580624,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748302,-33.471446,1743691023428,2025-04-20T07:05:36.439182
131877564,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876047,-33.614422,1744739229430,2025-04-20T07:05:36.439182
1160246598,5,CI,15,0,Conchalí,Quilicura,NONE,-70.682666,-33.381421,1743009049546,2025-04-20T07:05:36.439182
1224463258,5,CI,71,0,Conchalí,Av. Independencia,NONE,-70.673901,-33.392826,1743043368272,2025-04-20T07:05:36.439182
1316622360,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1744098950920,2025-04-20T07:05:36.439182
573662290,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748344,-33.471714,1743691025538,2025-04-20T07:05:36.439182
624502876,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.663019,-33.539187,1744954752087,2025-04-20T07:05:36.439182
573662292,5,CI,34,0,Maipú,Longitudinal,NONE,-70.748344,-33.471714,1743691025540,2025-04-20T07:05:36.439182
1224403346,5,CI,69,0,Conchalí,Av. Independencia,NONE,-70.674236,-33.392276,1743043290433,2025-04-20T07:05:36.439182
1160021326,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789626,-33.441051,1742885459215,2025-04-20T07:05:36.439182
1812367980,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.782577,-33.443804,1744442647688,2025-04-20T07:05:36.439182
573669952,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748596,-33.473052,1743691023686,2025-04-20T07:05:36.439182
53276510,5,CI,56,0,Conchalí,Av. Independencia,NONE,-70.674781,-33.391343,1744511375375,2025-04-20T07:05:36.439182
16089990,5,CI,65,0,Pudahuel,Salida Depósito Express Pudahuel,NONE,-70.790242,-33.443219,1743567282221,2025-04-20T07:05:36.439182
1159101794,5,CI,253,1.7916666666666667,Santiago,Cienfuegos,NONE,-70.663296,-33.443179,1745132677428,2025-04-20T07:05:36.439182
573669956,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748596,-33.473052,1743691023686,2025-04-20T07:05:36.439182
1316840714,5,CI,80,0,Conchalí,Av. Independencia,NONE,-70.673548,-33.393395,1744099080609,2025-04-20T07:05:36.439182
573669958,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748637,-33.473295,1743691023686,2025-04-20T07:05:36.439182
1159434092,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1742885264123,2025-04-20T07:05:36.439182
1159046242,5,CI,728,2.1,Padre Hurtado,Río Ñuble,NONE,-70.803223,-33.577799,1745132606142,2025-04-20T07:05:36.439182
1640775094,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597187722,2025-04-20T07:05:36.439182
131893158,5,CI,67,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876499,-33.616095,1744739229439,2025-04-20T07:05:36.439182
573638986,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748682,-33.473567,1743691023687,2025-04-20T07:05:36.439182
1159460704,5,CI,182,0,Maipú,Salida > El Rosal,NONE,-70.763336,-33.492762,1742885264031,2025-04-20T07:05:36.439182
775336778,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.784036,-33.450615,1744904623047,2025-04-20T07:05:36.439182
550788008,5,CI,22,0,"Malloco, Peñaflor",Las Acacias,NONE,-70.875472,-33.617869,1744815396027,2025-04-20T07:05:36.439182
131920544,5,CI,43,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876047,-33.614422,1744739231022,2025-04-20T07:05:36.439182
1158812268,5,CI,321,1.95,Quinta Normal,Aviador Blériot,NONE,-70.692946,-33.423023,1745132321435,2025-04-20T07:05:36.439182
620815998,5,CI,126,0,Maipú,Aves del Paraíso,NONE,-70.748344,-33.471714,1744949260701,2025-04-20T07:05:36.439182
775396168,5,CI,129,0,Pudahuel,Puerto Madero,NONE,-70.780039,-33.450907,1744904622846,2025-04-20T07:05:36.439182
87675718,5,CI,128,0,Maipú,Av. Hugo Bravo,NONE,-70.756898,-33.474138,1743596953040,2025-04-20T07:05:36.439182
1159030634,5,CI,229,1.65,Calera de Tango,El Copihue,NONE,-70.781339,-33.591188,1745132607046,2025-04-20T07:05:36.439182
1641266002,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789916,-33.442797,1741987226230,2025-04-20T07:05:36.439182
114926170,5,CI,119,0,Conchalí,Av. Independencia,NONE,-70.670678,-33.397087,1743491998515,2025-04-20T07:05:36.439182
774072992,5,CI,162,0,Pudahuel,Salida a Vespucio Norte Express > La Florida / 5 Sur / Maipú,NONE,-70.777797,-33.447429,1744904380950,2025-04-20T07:05:36.439182
573623476,5,CI,26,0,Maipú,Longitudinal,NONE,-70.748682,-33.473567,1743691023604,2025-04-20T07:05:36.439182
1640844874,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597189290,2025-04-20T07:05:36.439182
1240361062,5,CI,9,0,Conchalí,Av. Independencia,NONE,-70.67584,-33.389988,1739279509915,2025-04-20T07:05:36.439182
603395454,5,CI,23,0,Conchalí,Bartolomé Mandujano,NONE,-70.670914,-33.397073,1741383756200,2025-04-20T07:05:36.439182
153207978,5,CI,69,0,Conchalí,Av. Independencia,NONE,-70.680889,-33.384003,1742290463622,2025-04-20T07:05:36.439182
1159012760,5,CI,582,4.002777777777778,Cerro Navia,Av. Costanera Sur,NONE,-70.781021,-33.416356,1745132606853,2025-04-20T07:05:36.439182
620618348,5,CI,155,0,Maipú,Av. Hugo Bravo,NONE,-70.748857,-33.474694,1744948959035,2025-04-20T07:05:36.439182
1159044230,5,CI,2500,12.113888888888889,Lampa,Ruta G-16,NONE,-70.804108,-33.350259,1745132676970,2025-04-20T07:05:36.439182
1282821858,5,CI,196,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.807189,-33.562795,1740564351709,2025-04-20T07:05:36.439182
121738196,5,CI,286,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.809294,-33.560919,1733824574690,2025-04-20T07:05:36.439182
550804034,5,CI,22,0,"Malloco, Peñaflor",Las Acacias,NONE,-70.875525,-33.618066,1744815395966,2025-04-20T07:05:36.439182
573685670,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748545,-33.472782,1743691023611,2025-04-20T07:05:36.439182
653291370,5,CI,30,0,Conchalí,Av. Independencia,NONE,-70.672108,-33.395502,1743720389536,2025-04-20T07:05:36.439182
131877696,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876384,-33.615636,1744739230606,2025-04-20T07:05:36.439182
114883910,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1743491997739,2025-04-20T07:05:36.439182
131877698,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1744739230608,2025-04-20T07:05:36.439182
573623440,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748263,-33.471201,1743691023199,2025-04-20T07:05:36.439182
1248208838,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1741798460399,2025-04-20T07:05:36.439182
98425980,5,CI,134,0,Pudahuel,Acceso a Autopista Américo Vespucio > Ruta 68 / Las Condes,NONE,-70.769138,-33.454313,1743487183434,2025-04-20T07:05:36.439182
131939704,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739228876,2025-04-20T07:05:36.439182
131978616,5,CI,54,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876796,-33.617153,1744739229425,2025-04-20T07:05:36.439182
25328164,5,CI,115,0,Pudahuel,Salida 21 > San Pablo / Claudio Arrau,NONE,-70.773191,-33.451011,1741074373619,2025-04-20T07:05:36.439182
1248400846,5,CI,95,0,Conchalí,Av. Independencia,NONE,-70.671402,-33.396267,1741798465774,2025-04-20T07:05:36.439182
1158669988,5,CI,719,3.816666666666667,Padre Hurtado,Av. San Ignacio,NONE,-70.809759,-33.582587,1745132035147,2025-04-20T07:05:36.439182
1159069368,5,CI,189,1.5055555555555555,Santiago,Aldunate,NONE,-70.654623,-33.457763,1745132606612,2025-04-20T07:05:36.439182
620557650,5,CI,155,0,Maipú,Av. Hugo Bravo,NONE,-70.750514,-33.474552,1744948959395,2025-04-20T07:05:36.439182
131978610,5,CI,54,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876663,-33.616679,1744739229423,2025-04-20T07:05:36.439182
1150514722,5,CI,165,0,Conchalí,Av. Independencia,NONE,-70.677101,-33.388947,1745116415778,2025-04-20T07:05:36.439182
192103618,5,CI,57,0,"Malloco, Peñaflor",Los Olmos,NONE,-70.875204,-33.616932,1744776797319,2025-04-20T07:05:36.439182
573580674,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748812,-33.474342,1743691023694,2025-04-20T07:05:36.439182
1159009952,5,CI,420,3.225,Recoleta,San Gerardo,NONE,-70.657459,-33.404035,1745132535328,2025-04-20T07:05:36.439182
1158534840,5,CI,169,0.9055555555555556,San Miguel,Vargas Buston,NONE,-70.651642,-33.508335,1745131818870,2025-04-20T07:05:36.439182
1317436208,5,CI,42,0,Conchalí,Av. Independencia,NONE,-70.674989,-33.391008,1744099368114,2025-04-20T07:05:36.439182
620703304,5,CI,38,0,Maipú,Av. Hugo Bravo,NONE,-70.747926,-33.474756,1744949109035,2025-04-20T07:05:36.439182
620703302,5,CI,39,0,Maipú,Av. Hugo Bravo,NONE,-70.74751,-33.474791,1744949109029,2025-04-20T07:05:36.439182
131943780,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875833,-33.613657,1744739228899,2025-04-20T07:05:36.439182
87640962,5,CI,128,0,Maipú,Av. Hugo Bravo,NONE,-70.758188,-33.474319,1743596953377,2025-04-20T07:05:36.439182
1316610756,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.789916,-33.442797,1744098950537,2025-04-20T07:05:36.439182
1205082474,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1744166299983,2025-04-20T07:05:36.439182
620837822,5,CI,39,0,Maipú,Longitudinal,NONE,-70.748812,-33.474342,1744949260696,2025-04-20T07:05:36.439182
65336358,5,CI,48,0,Conchalí,Av. Independencia,NONE,-70.672368,-33.395135,1744532831166,2025-04-20T07:05:36.439182
131947550,5,CI,67,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876663,-33.616679,1744739229417,2025-04-20T07:05:36.439182
1224250422,5,CI,50,0,Cerro Navia,Vicuña Rozas,NONE,-70.726965,-33.432738,1743043128208,2025-04-20T07:05:36.439182
1205045020,5,CI,54,0,Conchalí,Av. Independencia,NONE,-70.675776,-33.390051,1744166301972,2025-04-20T07:05:36.439182
1205036828,5,CI,41,0,Renca,Olimpo,NONE,-70.744097,-33.406021,1744166299387,2025-04-20T07:05:36.439182
1316576182,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748215,-33.470943,1744098950882,2025-04-20T07:05:36.439182
1159042246,5,CI,178,1.3833333333333333,Santiago,Yungay,NONE,-70.671639,-33.429744,1745132606428,2025-04-20T07:05:36.439182
65336368,5,CI,59,0,Conchalí,Av. Independencia,NONE,-70.674506,-33.391795,1744532831288,2025-04-20T07:05:36.439182
675973022,5,CI,86,0,Conchalí,Av. Independencia,NONE,-70.677877,-33.388526,1740019685944,2025-04-20T07:05:36.439182
745251774,5,CI,36,0,Conchalí,Av. Independencia,NONE,-70.680456,-33.384504,1737451031031,2025-04-20T07:05:36.439182
1158952908,5,CI,538,2.477777777777778,Santiago,Rafael Sotomayor,NONE,-70.673416,-33.43966,1745132535557,2025-04-20T07:05:36.439182
573704938,5,CI,29,0,Maipú,Longitudinal,NONE,-70.74845,-33.472275,1743691023641,2025-04-20T07:05:36.439182
52586232,5,CI,167,0,Cerro Navia,Vicuña Rozas,NONE,-70.723618,-33.433401,1742372674163,2025-04-20T07:05:36.439182
620765146,5,CI,174,0,Maipú,Aves del Paraíso,NONE,-70.750208,-33.471579,1744949259688,2025-04-20T07:05:36.439182
1205063688,5,CI,50,0,Cerro Navia,Vicuña Rozas,NONE,-70.727491,-33.432637,1744166300438,2025-04-20T07:05:36.439182
573919470,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748302,-33.471446,1743691103065,2025-04-20T07:05:36.439182
573704942,5,CI,28,0,Maipú,Longitudinal,NONE,-70.748497,-33.472527,1743691023643,2025-04-20T07:05:36.439182
573584620,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748175,-33.470678,1743691023343,2025-04-20T07:05:36.439182
573880552,5,CI,26,0,Maipú,Longitudinal,NONE,-70.748721,-33.473796,1743691103074,2025-04-20T07:05:36.439182
573704940,5,CI,28,0,Maipú,Longitudinal,NONE,-70.74845,-33.472275,1743691023642,2025-04-20T07:05:36.439182
573584622,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748175,-33.470678,1743691023343,2025-04-20T07:05:36.439182
775497958,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623045,2025-04-20T07:05:36.439182
573938900,5,CI,16,0,Maipú,Longitudinal,NONE,-70.748132,-33.470415,1743691103027,2025-04-20T07:05:36.439182
153107394,5,CI,60,0,Conchalí,Av. Fermín Vivaceta,NONE,-70.680232,-33.384766,1742290397209,2025-04-20T07:05:36.439182
1316750744,5,CI,43,0,Conchalí,Av. Independencia,NONE,-70.675448,-33.390448,1744099016049,2025-04-20T07:05:36.439182
620800740,5,CI,126,0,Maipú,Aves del Paraíso,NONE,-70.747,-33.471834,1744949259624,2025-04-20T07:05:36.439182
1316732318,5,CI,48,0,Conchalí,Av. Independencia,NONE,-70.681238,-33.383685,1744099015107,2025-04-20T07:05:36.439182
573701078,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748497,-33.472527,1743691023649,2025-04-20T07:05:36.439182
1317246314,5,CI,125,0,Pudahuel,Acceso Autopista Américo Vespucio > Ruta 68 / Las Condes,NONE,-70.773923,-33.450178,1744099245148,2025-04-20T07:05:36.439182
594729880,5,CI,90,0,Conchalí,Av. Independencia,NONE,-70.68181,-33.383031,1744828949053,2025-04-20T07:05:36.439182
573658330,5,CI,34,0,Maipú,Longitudinal,NONE,-70.748401,-33.472017,1743691023156,2025-04-20T07:05:36.439182
573646786,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748263,-33.471201,1743691023199,2025-04-20T07:05:36.439182
579876196,5,CI,69,0,Cerro Navia,Vicuña Rozas,NONE,-70.722512,-33.43366,1737348423192,2025-04-20T07:05:36.439182
1160248530,5,CI,11,0,Conchalí,Av. Independencia,NONE,-70.671918,-33.395719,1742885524587,2025-04-20T07:05:36.439182
1316996746,5,CI,22,0,Conchalí,Bartolomé Mandujano,NONE,-70.670914,-33.397073,1744099143719,2025-04-20T07:05:36.439182
620833780,5,CI,174,0,Maipú,Aves del Paraíso,NONE,-70.748344,-33.471714,1744949260700,2025-04-20T07:05:36.439182
1158965730,5,CI,436,2.7805555555555554,Maipú,Av. Manuel Rodríguez,NONE,-70.759892,-33.511775,1745132464299,2025-04-20T07:05:36.439182
1159453164,5,CI,32,0,Conchalí,Av. Independencia,NONE,-70.675194,-33.390777,1742885263900,2025-04-20T07:05:36.439182
25213560,5,CI,53,0,Cerro Navia,Vicuña Rozas,NONE,-70.723054,-33.433525,1741074307930,2025-04-20T07:05:36.439182
131916580,5,CI,62,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.87692,-33.617618,1744739229843,2025-04-20T07:05:36.439182
131993892,5,CI,52,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876384,-33.615636,1744739229438,2025-04-20T07:05:36.439182
1683603106,5,CI,54,0,Cerro Navia,Vicuña Rozas,NONE,-70.723618,-33.433401,1743132478953,2025-04-20T07:05:36.439182
620584198,5,CI,49,0,Maipú,Av. Hugo Bravo,NONE,-70.748337,-33.474733,1744948958930,2025-04-20T07:05:36.439182
1158904814,5,CI,2930,13.73611111111111,Lampa,Ruta G-16,NONE,-70.833977,-33.317112,1745132464242,2025-04-20T07:05:36.439182
1205048878,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1744166300304,2025-04-20T07:05:36.439182
131986464,5,CI,53,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876796,-33.617153,1744739230077,2025-04-20T07:05:36.439182
1159075048,5,CI,435,3.313888888888889,Renca,Av. Arturo Prat,NONE,-70.714505,-33.403581,1745132676957,2025-04-20T07:05:36.439182
620765182,5,CI,39,0,Maipú,Longitudinal,NONE,-70.748857,-33.474694,1744949260349,2025-04-20T07:05:36.439182
16051978,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1743567282357,2025-04-20T07:05:36.439182
87716548,5,CI,66,0,Maipú,Av. Hugo Bravo,NONE,-70.756185,-33.474176,1744553001762,2025-04-20T07:05:36.439182
